source,target,type,weight
POLISH 25A,POLISH 25B,directed,3
POLISH 25B,POLISH 115A,directed,3
POLISH 115B,POLISH 115A,directed,3
POLISH 25B,POLISH 115B,directed,3
POLISH 115A,POLISH 115B,directed,3
ARMENI 1A,ARMENI 1B,directed,3
ARMENI 101A,ARMENI 102,directed,3
ARMENI 101B,ARMENI 102,directed,3
BOSCRSR 27B,BOSCRSR 27A,directed,3
BOSCRSR 27A,BOSCRSR 27B,directed,3
BOSCRSR 27B,BOSCRSR 117A,directed,3
BOSCRSR 117B,BOSCRSR 117A,directed,3
BOSCRSR 27B,BOSCRSR 117B,directed,3
BOSCRSR 117A,BOSCRSR 117B,directed,3
CZECH 26B,CZECH 26A,directed,3
CZECH 26A,CZECH 26B,directed,3
CZECH 26B,CZECH 116A,directed,3
CZECH 116B,CZECH 116A,directed,3
CZECH 26B,CZECH 116B,directed,3
CZECH 116A,CZECH 116B,directed,3
CZECH 116A,CZECH 163,directed,3
CZECH 116B,CZECH 163,directed,3
HUNGARI 1A,HUNGARI 1B,directed,3
HUNGARI 1A,HUNGARI 100,directed,3
HUNGARI 1B,HUNGARI 100,directed,3
POLISH 25B,POLISH 25A,directed,3
POLISH 25A,POLISH 25B,directed,3
POLISH 25B,POLISH 115A,directed,3
POLISH 115B,POLISH 115A,directed,3
POLISH 25B,POLISH 115B,directed,3
POLISH 115A,POLISH 115B,directed,3
ARMENI 1A,ARMENI 1B,directed,3
ARMENI 101A,ARMENI 102,directed,3
ARMENI 101B,ARMENI 102,directed,3
BOSCRSR 27B,BOSCRSR 27A,directed,3
BOSCRSR 27A,BOSCRSR 27B,directed,3
BOSCRSR 27B,BOSCRSR 117A,directed,3
BOSCRSR 117B,BOSCRSR 117A,directed,3
BOSCRSR 27B,BOSCRSR 117B,directed,3
BOSCRSR 117A,BOSCRSR 117B,directed,3
CZECH 26B,CZECH 26A,directed,3
CZECH 26A,CZECH 26B,directed,3
CZECH 26B,CZECH 116A,directed,3
CZECH 116B,CZECH 116A,directed,3
CZECH 26B,CZECH 116B,directed,3
CZECH 116A,CZECH 116B,directed,3
CZECH 116A,CZECH 163,directed,3
CZECH 116B,CZECH 163,directed,3
HUNGARI 1A,HUNGARI 1B,directed,3
HUNGARI 1A,HUNGARI 100,directed,3
HUNGARI 1B,HUNGARI 100,directed,3
POLISH 25B,POLISH 25A,directed,3
POLISH 25A,POLISH 25B,directed,3
POLISH 25B,POLISH 115A,directed,3
POLISH 115B,POLISH 115A,directed,3
POLISH 25B,POLISH 115B,directed,3
POLISH 115A,POLISH 115B,directed,3
ARMENI 1A,ARMENI 1B,directed,3
ARMENI 101A,ARMENI 102,directed,3
ARMENI 101B,ARMENI 102,directed,3
BOSCRSR 27B,BOSCRSR 27A,directed,3
BOSCRSR 27A,BOSCRSR 27B,directed,3
BOSCRSR 27B,BOSCRSR 117A,directed,3
BOSCRSR 117B,BOSCRSR 117A,directed,3
BOSCRSR 27B,BOSCRSR 117B,directed,3
BOSCRSR 117A,BOSCRSR 117B,directed,3
CZECH 26B,CZECH 26A,directed,3
CZECH 26A,CZECH 26B,directed,3
CZECH 26B,CZECH 116A,directed,3
CZECH 116B,CZECH 116A,directed,3
CZECH 26B,CZECH 116B,directed,3
CZECH 116A,CZECH 116B,directed,3
CZECH 116A,CZECH 163,directed,3
CZECH 116B,CZECH 163,directed,3
HUNGARI 1A,HUNGARI 1B,directed,3
HUNGARI 1A,HUNGARI 100,directed,3
HUNGARI 1B,HUNGARI 100,directed,3
POLISH 25B,POLISH 25A,directed,3
POLISH 25A,POLISH 25B,directed,3
POLISH 25B,POLISH 115A,directed,3
POLISH 115B,POLISH 115A,directed,3
POLISH 25B,POLISH 115B,directed,3
POLISH 115A,POLISH 115B,directed,3
ARMENI 124,ARMENI 124,directed,3
ARMENI 126,ARMENI 126,directed,3
SLAVIC R5A,SLAVIC R5A,directed,3
SLAVIC R5B,SLAVIC R5B,directed,3
SLAVIC 24,SLAVIC 24,directed,3
SLAVIC 36,SLAVIC 36,directed,3
SLAVIC 39,SLAVIC 39,directed,3
SLAVIC 39C,SLAVIC 39C,directed,3
SLAVIC 39E,SLAVIC 39E,directed,3
SLAVIC 39L,SLAVIC 39L,directed,3
SLAVIC 39M,SLAVIC 39M,directed,3
SLAVIC 39N,SLAVIC 39N,directed,3
SLAVIC 45,SLAVIC 45,directed,3
SLAVIC 46,SLAVIC 46,directed,3
SLAVIC 49AC,SLAVIC 49AC,directed,3
SLAVIC 50,SLAVIC 50,directed,3
SLAVIC 98,SLAVIC 98,directed,3
SLAVIC 99,SLAVIC 99,directed,3
SLAVIC 100,SLAVIC 100,directed,3
SLAVIC 100L,SLAVIC 100L,directed,3
SLAVIC 100R,SLAVIC 100R,directed,3
SLAVIC 130,SLAVIC 130,directed,3
SLAVIC 131,SLAVIC 131,directed,3
SLAVIC 132,SLAVIC 132,directed,3
SLAVIC 133,SLAVIC 133,directed,3
SLAVIC 134A,SLAVIC 134A,directed,3
SLAVIC 134C,SLAVIC 134C,directed,3
SLAVIC 134D,SLAVIC 134D,directed,3
SLAVIC 134E,SLAVIC 134E,directed,3
SLAVIC 134F,SLAVIC 134F,directed,3
SLAVIC 134G,SLAVIC 134G,directed,3
SLAVIC 134N,SLAVIC 134N,directed,3
SLAVIC C134N,SLAVIC C134N,directed,3
SLAVIC C137,SLAVIC C137,directed,3
SLAVIC 138,SLAVIC 138,directed,3
SLAVIC 139,SLAVIC 139,directed,3
SLAVIC C139,SLAVIC C139,directed,3
SLAVIC 140,SLAVIC 140,directed,3
SLAVIC 147A,SLAVIC 147A,directed,3
SLAVIC 147B,SLAVIC 147B,directed,3
SLAVIC 148,SLAVIC 148,directed,3
SLAVIC 150,SLAVIC 150,directed,3
SLAVIC 151,SLAVIC 151,directed,3
SLAVIC 158,SLAVIC 158,directed,3
SLAVIC 170,SLAVIC 170,directed,3
SLAVIC 171,SLAVIC 171,directed,3
SLAVIC 172,SLAVIC 172,directed,3
SLAVIC 174,SLAVIC 174,directed,3
SLAVIC 181,SLAVIC 181,directed,3
SLAVIC 182,SLAVIC 182,directed,3
SLAVIC 188,SLAVIC 188,directed,3
SLAVIC 190,SLAVIC 190,directed,3
SLAVIC H195,SLAVIC H195,directed,3
SLAVIC 198,SLAVIC 198,directed,3
SLAVIC 199,SLAVIC 199,directed,3
ARMENI 124,ARMENI 124,directed,3
ARMENI 126,ARMENI 126,directed,3
SLAVIC R5A,SLAVIC R5A,directed,3
SLAVIC R5B,SLAVIC R5B,directed,3
SLAVIC 24,SLAVIC 24,directed,3
SLAVIC 36,SLAVIC 36,directed,3
SLAVIC 39,SLAVIC 39,directed,3
SLAVIC 39C,SLAVIC 39C,directed,3
SLAVIC 39E,SLAVIC 39E,directed,3
SLAVIC 39L,SLAVIC 39L,directed,3
SLAVIC 39M,SLAVIC 39M,directed,3
SLAVIC 39N,SLAVIC 39N,directed,3
SLAVIC 45,SLAVIC 45,directed,3
SLAVIC 46,SLAVIC 46,directed,3
SLAVIC 49AC,SLAVIC 49AC,directed,3
SLAVIC 50,SLAVIC 50,directed,3
SLAVIC 98,SLAVIC 98,directed,3
SLAVIC 99,SLAVIC 99,directed,3
SLAVIC 100,SLAVIC 100,directed,3
SLAVIC 100L,SLAVIC 100L,directed,3
SLAVIC 100R,SLAVIC 100R,directed,3
SLAVIC 130,SLAVIC 130,directed,3
SLAVIC 131,SLAVIC 131,directed,3
SLAVIC 132,SLAVIC 132,directed,3
SLAVIC 133,SLAVIC 133,directed,3
SLAVIC 134A,SLAVIC 134A,directed,3
SLAVIC 134C,SLAVIC 134C,directed,3
SLAVIC 134D,SLAVIC 134D,directed,3
SLAVIC 134E,SLAVIC 134E,directed,3
SLAVIC 134F,SLAVIC 134F,directed,3
SLAVIC 134G,SLAVIC 134G,directed,3
SLAVIC 134N,SLAVIC 134N,directed,3
SLAVIC C134N,SLAVIC C134N,directed,3
SLAVIC C137,SLAVIC C137,directed,3
SLAVIC 138,SLAVIC 138,directed,3
SLAVIC 139,SLAVIC 139,directed,3
SLAVIC C139,SLAVIC C139,directed,3
SLAVIC 140,SLAVIC 140,directed,3
SLAVIC 147A,SLAVIC 147A,directed,3
SLAVIC 147B,SLAVIC 147B,directed,3
SLAVIC 148,SLAVIC 148,directed,3
SLAVIC 150,SLAVIC 150,directed,3
SLAVIC 151,SLAVIC 151,directed,3
SLAVIC 158,SLAVIC 158,directed,3
SLAVIC 170,SLAVIC 170,directed,3
SLAVIC 171,SLAVIC 171,directed,3
SLAVIC 172,SLAVIC 172,directed,3
SLAVIC 174,SLAVIC 174,directed,3
SLAVIC 181,SLAVIC 181,directed,3
SLAVIC 182,SLAVIC 182,directed,3
SLAVIC 188,SLAVIC 188,directed,3
SLAVIC 190,SLAVIC 190,directed,3
SLAVIC H195,SLAVIC H195,directed,3
SLAVIC 198,SLAVIC 198,directed,3
SLAVIC 199,SLAVIC 199,directed,3
ARMENI 124,ARMENI 124,directed,3
ARMENI 126,ARMENI 126,directed,3
SLAVIC R5A,SLAVIC R5A,directed,3
SLAVIC R5B,SLAVIC R5B,directed,3
SLAVIC 24,SLAVIC 24,directed,3
SLAVIC 36,SLAVIC 36,directed,3
SLAVIC 39,SLAVIC 39,directed,3
SLAVIC 39C,SLAVIC 39C,directed,3
SLAVIC 39E,SLAVIC 39E,directed,3
SLAVIC 39L,SLAVIC 39L,directed,3
SLAVIC 39M,SLAVIC 39M,directed,3
SLAVIC 39N,SLAVIC 39N,directed,3
SLAVIC 45,SLAVIC 45,directed,3
SLAVIC 46,SLAVIC 46,directed,3
SLAVIC 49AC,SLAVIC 49AC,directed,3
SLAVIC 50,SLAVIC 50,directed,3
SLAVIC 98,SLAVIC 98,directed,3
SLAVIC 99,SLAVIC 99,directed,3
SLAVIC 100,SLAVIC 100,directed,3
SLAVIC 100L,SLAVIC 100L,directed,3
SLAVIC 100R,SLAVIC 100R,directed,3
SLAVIC 130,SLAVIC 130,directed,3
SLAVIC 131,SLAVIC 131,directed,3
SLAVIC 132,SLAVIC 132,directed,3
SLAVIC 133,SLAVIC 133,directed,3
SLAVIC 134A,SLAVIC 134A,directed,3
SLAVIC 134C,SLAVIC 134C,directed,3
SLAVIC 134D,SLAVIC 134D,directed,3
SLAVIC 134E,SLAVIC 134E,directed,3
SLAVIC 134F,SLAVIC 134F,directed,3
SLAVIC 134G,SLAVIC 134G,directed,3
SLAVIC 134N,SLAVIC 134N,directed,3
SLAVIC C134N,SLAVIC C134N,directed,3
SLAVIC C137,SLAVIC C137,directed,3
SLAVIC 138,SLAVIC 138,directed,3
SLAVIC 139,SLAVIC 139,directed,3
SLAVIC C139,SLAVIC C139,directed,3
SLAVIC 140,SLAVIC 140,directed,3
SLAVIC 147A,SLAVIC 147A,directed,3
SLAVIC 147B,SLAVIC 147B,directed,3
SLAVIC 148,SLAVIC 148,directed,3
SLAVIC 150,SLAVIC 150,directed,3
SLAVIC 151,SLAVIC 151,directed,3
SLAVIC 158,SLAVIC 158,directed,3
SLAVIC 170,SLAVIC 170,directed,3
SLAVIC 171,SLAVIC 171,directed,3
SLAVIC 172,SLAVIC 172,directed,3
SLAVIC 174,SLAVIC 174,directed,3
SLAVIC 181,SLAVIC 181,directed,3
SLAVIC 182,SLAVIC 182,directed,3
SLAVIC 188,SLAVIC 188,directed,3
SLAVIC 190,SLAVIC 190,directed,3
SLAVIC H195,SLAVIC H195,directed,3
SLAVIC 198,SLAVIC 198,directed,3
SLAVIC 199,SLAVIC 199,directed,3
ARMENI 124,ARMENI 124,directed,3
ARMENI 126,ARMENI 126,directed,3
SLAVIC R5A,SLAVIC R5A,directed,3
SLAVIC R5B,SLAVIC R5B,directed,3
SLAVIC 24,SLAVIC 24,directed,3
SLAVIC 36,SLAVIC 36,directed,3
SLAVIC 39,SLAVIC 39,directed,3
SLAVIC 39C,SLAVIC 39C,directed,3
SLAVIC 39E,SLAVIC 39E,directed,3
SLAVIC 39L,SLAVIC 39L,directed,3
SLAVIC 39M,SLAVIC 39M,directed,3
SLAVIC 39N,SLAVIC 39N,directed,3
SLAVIC 45,SLAVIC 45,directed,3
SLAVIC 46,SLAVIC 46,directed,3
SLAVIC 49AC,SLAVIC 49AC,directed,3
SLAVIC 50,SLAVIC 50,directed,3
SLAVIC 98,SLAVIC 98,directed,3
SLAVIC 99,SLAVIC 99,directed,3
SLAVIC 100,SLAVIC 100,directed,3
SLAVIC 100L,SLAVIC 100L,directed,3
SLAVIC 100R,SLAVIC 100R,directed,3
SLAVIC 130,SLAVIC 130,directed,3
SLAVIC 131,SLAVIC 131,directed,3
SLAVIC 132,SLAVIC 132,directed,3
SLAVIC 133,SLAVIC 133,directed,3
SLAVIC 134A,SLAVIC 134A,directed,3
SLAVIC 134C,SLAVIC 134C,directed,3
SLAVIC 134D,SLAVIC 134D,directed,3
SLAVIC 134E,SLAVIC 134E,directed,3
SLAVIC 134F,SLAVIC 134F,directed,3
SLAVIC 134G,SLAVIC 134G,directed,3
SLAVIC 134N,SLAVIC 134N,directed,3
SLAVIC C134N,SLAVIC C134N,directed,3
SLAVIC C137,SLAVIC C137,directed,3
SLAVIC 138,SLAVIC 138,directed,3
SLAVIC 139,SLAVIC 139,directed,3
SLAVIC C139,SLAVIC C139,directed,3
SLAVIC 140,SLAVIC 140,directed,3
SLAVIC 147A,SLAVIC 147A,directed,3
SLAVIC 147B,SLAVIC 147B,directed,3
SLAVIC 148,SLAVIC 148,directed,3
SLAVIC 150,SLAVIC 150,directed,3
SLAVIC 151,SLAVIC 151,directed,3
SLAVIC 158,SLAVIC 158,directed,3
SLAVIC 170,SLAVIC 170,directed,3
SLAVIC 171,SLAVIC 171,directed,3
SLAVIC 172,SLAVIC 172,directed,3
SLAVIC 174,SLAVIC 174,directed,3
SLAVIC 181,SLAVIC 181,directed,3
SLAVIC 182,SLAVIC 182,directed,3
SLAVIC 188,SLAVIC 188,directed,3
SLAVIC 190,SLAVIC 190,directed,3
SLAVIC H195,SLAVIC H195,directed,3
SLAVIC 198,SLAVIC 198,directed,3
SLAVIC 199,SLAVIC 199,directed,3
ARMENI 124,ARMENI 124,directed,3
ARMENI 126,ARMENI 126,directed,3
SLAVIC R5A,SLAVIC R5A,directed,3
SLAVIC R5B,SLAVIC R5B,directed,3
SLAVIC 24,SLAVIC 24,directed,3
SLAVIC 36,SLAVIC 36,directed,3
SLAVIC 39,SLAVIC 39,directed,3
SLAVIC 39C,SLAVIC 39C,directed,3
SLAVIC 39E,SLAVIC 39E,directed,3
SLAVIC 39L,SLAVIC 39L,directed,3
SLAVIC 39M,SLAVIC 39M,directed,3
SLAVIC 39N,SLAVIC 39N,directed,3
SLAVIC 45,SLAVIC 45,directed,3
SLAVIC 46,SLAVIC 46,directed,3
SLAVIC 49AC,SLAVIC 49AC,directed,3
SLAVIC 50,SLAVIC 50,directed,3
SLAVIC 98,SLAVIC 98,directed,3
SLAVIC 99,SLAVIC 99,directed,3
SLAVIC 100,SLAVIC 100,directed,3
SLAVIC 100L,SLAVIC 100L,directed,3
SLAVIC 100R,SLAVIC 100R,directed,3
SLAVIC 130,SLAVIC 130,directed,3
SLAVIC 131,SLAVIC 131,directed,3
SLAVIC 132,SLAVIC 132,directed,3
SLAVIC 133,SLAVIC 133,directed,3
SLAVIC 134A,SLAVIC 134A,directed,3
SLAVIC 134C,SLAVIC 134C,directed,3
SLAVIC 134D,SLAVIC 134D,directed,3
SLAVIC 134E,SLAVIC 134E,directed,3
SLAVIC 134F,SLAVIC 134F,directed,3
SLAVIC 134G,SLAVIC 134G,directed,3
SLAVIC 134N,SLAVIC 134N,directed,3
SLAVIC C134N,SLAVIC C134N,directed,3
SLAVIC C137,SLAVIC C137,directed,3
SLAVIC 138,SLAVIC 138,directed,3
SLAVIC 139,SLAVIC 139,directed,3
SLAVIC C139,SLAVIC C139,directed,3
SLAVIC 140,SLAVIC 140,directed,3
SLAVIC 147A,SLAVIC 147A,directed,3
SLAVIC 147B,SLAVIC 147B,directed,3
SLAVIC 148,SLAVIC 148,directed,3
SLAVIC 150,SLAVIC 150,directed,3
SLAVIC 151,SLAVIC 151,directed,3
SLAVIC 158,SLAVIC 158,directed,3
SLAVIC 170,SLAVIC 170,directed,3
SLAVIC 171,SLAVIC 171,directed,3
SLAVIC 172,SLAVIC 172,directed,3
SLAVIC 174,SLAVIC 174,directed,3
SLAVIC 181,SLAVIC 181,directed,3
SLAVIC 182,SLAVIC 182,directed,3
SLAVIC 188,SLAVIC 188,directed,3
SLAVIC 190,SLAVIC 190,directed,3
SLAVIC H195,SLAVIC H195,directed,3
SLAVIC 198,SLAVIC 198,directed,3
SLAVIC 199,SLAVIC 199,directed,3
